MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RABHAZ_w_CO2_1_relaxed,0.4409448818897638,0,0,0,0,0.29133858267716534,0.1889763779527559,0.015748031496062992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496062992125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031496062992125984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.231635748031497,8.299212598425196,1.7165354330708662,47.0,6.031496062992126,1.3,0.5377952755905512,1.75,2.4550393700787403,1.5590551181102361,1.2125984251968505,0.5669291338582677,0.0,0.4669811320754717,0.36320754716981135,0.169811320754717,0.0
RABHIH_w_CO2_1_relaxed,0.4768211920529801,0,0,0,0,0.2980132450331126,0.15894039735099338,0.013245033112582781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026490066225165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026490066225165563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.030664768211922,7.827814569536423,1.6556291390728477,47.0,5.496688741721854,1.3,0.5158940397350993,1.75,2.433046357615894,1.5231788079470199,1.1258278145695364,0.4768211920529801,0.0,0.4872881355932203,0.3601694915254237,0.15254237288135594,0.0
RACZEC_w_CO2_1_relaxed,0.1553398058252427,0,0,0,0,0.47572815533980584,0.038834951456310676,0.13592233009708737,0.1553398058252427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038834951456310676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82890263300971,12.563106796116505,1.9223300970873787,26.0,6.815533980582524,1.1,0.6087378640776698,2.1,2.8317475728155337,1.8446601941747574,2.3883495145631066,0.27184466019417475,0.0,0.40948275862068967,0.5301724137931034,0.0603448275862069,0.0
RACZIG_w_CO2_1_relaxed,0.1553398058252427,0,0,0,0,0.47572815533980584,0.038834951456310676,0.13592233009708737,0.1553398058252427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038834951456310676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.07926399223301,12.679611650485437,1.9223300970873787,29.0,6.932038834951456,1.1,0.6087378640776698,2.33,2.8228155339805827,1.8446601941747574,2.3883495145631066,0.3883495145631068,0.0,0.39915966386554624,0.5168067226890756,0.08403361344537816,0.0
RAFNIV_w_CO2_1_relaxed,0.32160804020100503,0,0,0,0,0.5678391959798995,0.08040201005025126,0.010050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59947768844221,9.859296482412061,1.7386934673366834,46.0,5.316582914572864,1.35,0.5683417085427136,1.51,2.4733165829145727,1.6582914572864322,1.4170854271356783,0.20100502512562815,0.0,0.5061349693251534,0.4325153374233129,0.06134969325153375,0.0
RAFNUH01_w_CO2_1_relaxed,0.32160804020100503,0,0,0,0,0.5678391959798995,0.08040201005025126,0.010050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.59947768844221,9.859296482412061,1.7386934673366834,46.0,5.316582914572864,1.35,0.5683417085427136,1.51,2.4733165829145727,1.6582914572864322,1.4170854271356783,0.20100502512562815,0.0,0.5061349693251534,0.4325153374233129,0.06134969325153375,0.0
RAGMOE_w_CO2_1_relaxed,0.31137724550898205,0,0,0,0,0.5049900199600799,0.023952095808383235,0.14770459081836326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011976047904191617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.741346427145709,10.139720558882235,1.7365269461077844,56.0,5.373253493013972,1.7,0.5588822355289421,2.34,2.5668463073852297,1.688622754491018,1.6726546906187625,0.011976047904191617,0.0,0.5005917159763313,0.4958579881656805,0.003550295857988166,0.0
RAGREY_charged_w_CO2_1_relaxed,0.38323353293413176,0,0,0,0,0.48502994011976047,0.09580838323353294,0.011976047904191617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023952095808383235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.267454251497007,9.065868263473053,1.6646706586826348,28.0,4.754491017964072,1.1,0.537125748502994,1.54,2.457904191616766,1.592814371257485,1.3053892215568863,0.23952095808383234,0.0,0.5076335877862596,0.41603053435114506,0.07633587786259542,0.0
RAHBUZ_w_CO2_1_relaxed,0.32653061224489793,0,0,0,0,0.3877551020408163,0,0.23129251700680273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05442176870748299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.244970204081632,10.108843537414966,1.782312925170068,29.0,6.136054421768708,1.1,0.5653061224489796,1.79,2.592585034013605,1.6734693877551021,1.7006802721088434,0.54421768707483,0.0,0.42708333333333337,0.43402777777777773,0.1388888888888889,0.0
RAHMAP_w_CO2_1_relaxed,0.16842105263157894,0,0,0,0,0.47368421052631576,0.042105263157894736,0.2736842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042105263157894736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.503197263157894,12.273684210526316,1.9157894736842105,28.0,6.71578947368421,1.1,0.6221052631578947,1.54,2.727894736842105,1.7894736842105263,2.168421052631579,0.42105263157894735,0.0,0.40865384615384615,0.49519230769230765,0.09615384615384615,0.0
RAJFAM_w_CO2_1_relaxed,0.2119205298013245,0,0,0,0,0.37748344370860926,0.15894039735099338,0.17218543046357615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07947019867549669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.411970331125827,11.350993377483444,1.9470198675496688,26.0,7.112582781456954,1.1,0.6311258278145694,1.56,2.653708609271523,1.7880794701986755,1.9205298013245033,0.5562913907284768,0.0,0.41925465838509324,0.45031055900621125,0.13043478260869565,0.0
RAJFEQ_w_CO2_1_relaxed,0.2119205298013245,0,0,0,0,0.37748344370860926,0.15894039735099338,0.17218543046357615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07947019867549669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.411970331125827,11.350993377483444,1.9470198675496688,26.0,7.112582781456954,1.1,0.6311258278145694,1.56,2.653708609271523,1.7880794701986755,1.9205298013245033,0.5562913907284768,0.0,0.41925465838509324,0.45031055900621125,0.13043478260869565,0.0
RAKMOF_w_CO2_1_relaxed,0,0,0,0,0,0.352112676056338,0.3380281690140845,0.028169014084507043,0,0,0,0,0,0,0,0,0.11267605633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16901408450704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.40821267605634,14.394366197183098,2.619718309859155,42.0,14.732394366197184,0.9500000000000001,0.8577464788732395,1.75,2.6640845070422534,2.0,2.3943661971830985,1.6901408450704225,0.0,0.3287037037037037,0.3935185185185185,0.2777777777777778,0.0
RALZEL_w_CO2_1_relaxed,0.25668449197860965,0,0,0,0,0.47593582887700536,0.0427807486631016,0.1497326203208556,0,0,0,0,0,0,0,0.0427807486631016,0,0,0,0,0,0,0.0213903743315508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.039445026737965,10.780748663101605,1.8716577540106951,61.0,6.449197860962567,1.6,0.6064171122994653,2.27,2.581229946524064,1.7433155080213905,1.8502673796791445,0.06417112299465241,0.06417112299465241,0.46839080459770116,0.49712643678160917,0.017241379310344827,0.017241379310344827
RANNUS_w_CO2_1_relaxed,0.33707865168539325,0,0,0,0,0.2808988764044944,0,0.29213483146067415,0,0,0,0,0,0,0.06741573033707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.717041258426965,10.02247191011236,1.8202247191011236,59.0,6.719101123595506,1.6,0.5651685393258428,2.3,2.636067415730337,1.6629213483146068,1.9325842696629214,0.0,0.0898876404494382,0.45121951219512196,0.524390243902439,0.0,0.024390243902439022
RANPAA_w_CO2_random_1_relaxed,0.33707865168539325,0,0,0,0,0.2808988764044944,0,0.29213483146067415,0,0,0,0,0,0,0.06741573033707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02247191011235955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.597119235955057,10.02247191011236,1.8202247191011236,56.0,6.651685393258427,1.7,0.5674157303370787,2.34,2.635168539325843,1.6629213483146068,1.9325842696629214,0.02247191011235955,0.0,0.4596273291925466,0.5341614906832298,0.006211180124223602,0.0
RAPBOZ_w_CO2_1_relaxed,0,0,0,0,0,0.12,0,0.6666666666666666,0,0,0,0,0.10666666666666667,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.289449397333335,15.333333333333334,2.2133333333333334,9.0,9.04,0.65,0.724,1.8299999999999998,3.0046666666666666,2.0,3.3333333333333335,0.0,0.0,0.375,0.6250000000000001,0.0,0.0
RAPYUE_w_CO2_1_relaxed,0.19801980198019803,0,0,0,0,0.40594059405940597,0.039603960396039604,0.27722772277227725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07920792079207921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.244034653465347,11.861386138613861,1.9603960396039604,29.0,7.5049504950495045,1.1,0.6326732673267327,1.79,2.675544554455446,1.801980198019802,2.0396039603960396,0.7920792079207921,0.0,0.38888888888888895,0.4401709401709402,0.17094017094017097,0.0
RAQVAG_w_CO2_random_1_relaxed,0,0,0,0,0,0.013333333333333334,0,0.7733333333333333,0,0,0,0,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0.10666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.793679946666668,15.013333333333334,2.32,20.0,10.64,0.7999999999999999,0.7293333333333334,1.6099999999999999,3.123066666666667,2.0,3.44,0.64,0.0,0.32894736842105265,0.5657894736842105,0.10526315789473684,0.0
RASGAT_w_CO2_1_relaxed,0,0,0,0,0,0.15254237288135594,0.13559322033898305,0.03389830508474576,0,0,0,0,0,0,0,0.13559322033898305,0,0,0,0,0,0,0,0,0,0,0,0,0.2711864406779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2711864406779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.26908847457627,14.474576271186441,3.4915254237288136,47.0,26.54237288135593,0.7999999999999999,1.0966101694915256,1.54,2.5042372881355934,1.728813559322034,2.7457627118644066,5.423728813559322,0.0,0.17465753424657535,0.2773972602739726,0.547945205479452,0.0
RASKIH_w_CO2_1_relaxed,0.22764227642276422,0,0,0,0,0.43089430894308944,0,0.2764227642276423,0,0,0,0.06504065040650407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.408203414634146,10.8130081300813,1.8373983739837398,11.0,5.804878048780488,1.25,0.6219512195121951,2.13,2.635691056910569,1.7723577235772359,1.967479674796748,0.0,0.0,0.4739130434782609,0.5260869565217392,0.0,0.0
RASKON_w_CO2_1_relaxed,0.23272727272727273,0,0,0,0,0.4690909090909091,0,0.24,0,0,0,0.05818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.122650400000001,10.756363636363636,1.8254545454545454,11.0,5.665454545454545,1.25,0.6178181818181818,2.13,2.61,1.7672727272727273,1.8981818181818182,0.0,0.0,0.48214285714285715,0.5178571428571429,0.0,0.0
RATNIL_charged_w_CO2_1_relaxed,0.2938775510204082,0,0,0,0,0.363265306122449,0.16326530612244897,0.12244897959183673,0,0,0,0,0,0,0,0.0326530612244898,0,0,0,0,0,0,0,0,0,0,0,0,0.024489795918367346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.508448897959184,10.579591836734695,1.7877551020408162,28.0,5.828571428571428,1.1,0.5730612244897959,1.54,2.621183673469388,1.6816326530612244,1.836734693877551,0.24489795918367346,0.0,0.44685466377440347,0.48806941431670287,0.0650759219088937,0.0
RATRUB_w_CO2_2_relaxed,0.1437125748502994,0,0,0,0,0.437125748502994,0,0.2994011976047904,0,0,0,0,0,0,0,0.0718562874251497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04790419161676647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.102541676646705,12.347305389221557,2.1197604790419162,64.0,9.425149700598803,1.5,0.677245508982036,2.23,2.704131736526946,1.8562874251497006,2.3592814371257487,0.0,0.4311377245508982,0.3994845360824742,0.5077319587628866,0.0,0.09278350515463918
RAVVIU_w_CO2_1_relaxed,0.21621621621621623,0,0,0,0,0.22522522522522523,0,0.45045045045045046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.50113873873874,11.54954954954955,2.0,26.0,8.09009009009009,1.1,0.627927927927928,1.56,2.802792792792793,1.7837837837837838,2.2522522522522523,0.7567567567567568,0.0,0.37218045112781956,0.4699248120300752,0.15789473684210528,0.0
RAVVIU01_w_CO2_1_relaxed,0.21621621621621623,0,0,0,0,0.22522522522522523,0,0.45045045045045046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.50113873873874,11.54954954954955,2.0,26.0,8.09009009009009,1.1,0.627927927927928,1.56,2.802792792792793,1.7837837837837838,2.2522522522522523,0.7567567567567568,0.0,0.37218045112781956,0.4699248120300752,0.15789473684210528,0.0
RAVVUH_w_CO2_1_relaxed,0.20689655172413793,0,0,0,0,0.4942528735632184,0,0.22988505747126436,0,0,0,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.499092183908045,10.942528735632184,1.8620689655172413,11.0,5.839080459770115,1.25,0.6390804597701149,2.13,2.5966666666666662,1.793103448275862,1.9080459770114941,0.0,0.0,0.48447204968944096,0.515527950310559,0.0,0.0
RAVWAO_w_CO2_1_relaxed,0.3111111111111111,0,0,0,0,0.4962962962962963,0,0.14814814814814814,0,0,0,0.044444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.724950962962964,9.718518518518518,1.7333333333333334,11.0,5.007407407407407,1.25,0.5807407407407408,2.13,2.517851851851852,1.6888888888888889,1.5851851851851853,0.0,0.0,0.5158371040723981,0.4841628959276018,0.0,0.0
RAVWES_w_CO2_1_relaxed,0.36065573770491804,0,0,0,0,0.4972677595628415,0,0.1092896174863388,0,0,0,0.03278688524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.881506775956284,9.136612021857923,1.6721311475409837,11.0,4.612021857923497,1.25,0.5530054644808743,2.13,2.480382513661202,1.639344262295082,1.4316939890710383,0.0,0.0,0.5338078291814947,0.4661921708185054,0.0,0.0
RAVWIW_w_CO2_1_relaxed,0.38961038961038963,0,0,0,0,0.49783549783549785,0,0.08658008658008658,0,0,0,0.025974025974025976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.388584848484848,8.796536796536797,1.6363636363636365,11.0,4.380952380952381,1.25,0.5367965367965368,2.13,2.4584848484848485,1.6103896103896105,1.341991341991342,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0
RAVWOC_w_CO2_1_relaxed,0.4,0,0,0,0,0.4980392156862745,0,0.0784313725490196,0,0,0,0.023529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.211712862745097,8.674509803921568,1.6235294117647059,11.0,4.298039215686274,1.25,0.5309803921568627,2.13,2.450627450980392,1.6,1.3098039215686275,0.0,0.0,0.5498652291105122,0.4501347708894879,0.0,0.0
